tid,pref_name,accession,organism,chembl_id,standard_value,standard_units,standard_type,chembl_id,smiles_processed
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,350,nM,IC50,CHEMBL293229,C1=C(CO)C=CC(C2=C(SC=C2)C2C=CC(F)=CC=2)=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,980,nM,IC50,CHEMBL302950,C1=C(C=O)C=CC(C2=C(SC=C2)C2C=CC(F)=CC=2)=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,600,nM,IC50,CHEMBL42485,CS(=O)(=O)C1C=CC(C2=C(SC(Br)=C2)C2C=CC(F)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,750,nM,IC50,CHEMBL66821,CC(=O)C1C=CC(C2=C(SC=C2)C2C=CC(F)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,2700,nM,IC50,CHEMBL67447,C1=C(C2=C(SC=C2)C2C=CC(S(=O)(=O)N)=CC=2)C=CC(F)=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,15000,nM,IC50,CHEMBL63283,CS(=O)C1C=CC(C2=C(SC=C2)C2C=CC(F)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,300,nM,IC50,CHEMBL110824,CC1(OC(=O)C(OC2N=CC(Cl)=CC=2Cl)=C1C1C=CC(S(=O)(=O)C)=CC=1)C
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,5600,nM,IC50,CHEMBL322703,CC1(OC(=O)C(OC2=NC=C(Br)C=C2)=C1C1C=CC(S(=O)(=O)C)=CC=1)C
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,3000,nM,IC50,CHEMBL320585,CC1(OC(=O)C(OC2=NC=C(Cl)C=C2)=C1C1C=CC(S(=O)(=O)C)=CC=1)C
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,1000,nM,IC50,CHEMBL322276,CC1(OC(=O)C(OC2C=C3C(NC=C3)=CC=2)=C1C1C=CC(S(=O)(=O)C)=CC=1)C
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,2000,nM,IC50,CHEMBL122,CS(=O)(=O)C1C=CC(C2=C(C(OC2)=O)C2C=CC=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,3000,nM,IC50,CHEMBL321597,CC1(OC(=O)C(OC2=NC3C(C=C2)=CC=CC=3)=C1C1C=CC(S(=O)(=O)C)=CC=1)C
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,4600,nM,IC50,CHEMBL107706,CC1(OC(=O)C(OC2=NC=C(F)C=C2)=C1C1C=CC(S(=O)(=O)C)=CC=1)C
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,3000,nM,IC50,CHEMBL323267,CC1(OC(=O)C(OC2C3C(=CN=CC=3)C=CC=2)=C1C1C=CC(S(=O)(=O)C)=CC=1)C
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,1000,nM,IC50,CHEMBL322807,CC1(OC(=O)C(OC2N=CC=CC=2Cl)=C1C1C=CC(S(=O)(=O)C)=CC=1)C
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,50,nM,IC50,CHEMBL118,CC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,3000,nM,IC50,CHEMBL320111,CC1=CN=C(OC2C(OC(C=2C2C=CC(S(=O)(=O)C)=CC=2)(C)C)=O)C=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,3000,nM,IC50,CHEMBL108917,CC1(OC(=O)C(OC2=NC=C(C3CC3)C=C2)=C1C1C=CC(S(=O)(=O)C)=CC=1)C
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,20,nM,IC50,CHEMBL6,CC1N(C(=O)C2C=CC(Cl)=CC=2)C2=C(C=1CC(O)=O)C=C(OC)C=C2
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,100000,nM,IC50,CHEMBL151128,CCC1C=C(C(=O)C2C=CC=CC=2)C=C(C=1)C=CS(=O)(=O)N
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,18300,nM,IC50,CHEMBL122,CS(=O)(=O)C1C=CC(C2=C(C(OC2)=O)C2C=CC=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,320,nM,IC50,CHEMBL176477,CC1=NC2OC3=C(CC=2C=C1)C=C(C(C(O)=O)C)C=C3
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,11000,nM,IC50,CHEMBL174736,CC1C=NC2OC3=C(CC=2C=1)C=C(C(C(O)=O)C)C=C3
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,850,nM,IC50,CHEMBL175027,CCC1=NC2OC3=C(CC=2C=C1)C=C(C(C(O)=O)C)C=C3
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,3100,nM,IC50,CHEMBL367463,CC(C(O)=O)C1=CC2=C(OC3N=CC=CC=3C2)C=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,16000,nM,IC50,CHEMBL126023,C1=C(C2N=CN(C=2C2C=CN=CC=2)C2CC2)C=CC(F)=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,51000,nM,IC50,CHEMBL96741,C1C(CN2C(=C(N=C2)C2C=CC(F)=CC=2)C2C=CN=CC=2)C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,100000,nM,IC50,CHEMBL129761,CSC1C=CC(C2N=C3N(C=2C2C=CN=CC=2)CCC3)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,5400,nM,IC50,CHEMBL313417,C1=C(C2N=C3SCCN3C=2C2C=CN=CC=2)C=CC(F)=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,21000,nM,IC50,CHEMBL154,CC(C(O)=O)C1=CC2C(=CC(OC)=CC=2)C=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,43700,nM,IC50,CHEMBL39521,C=CC1C2(C3(C(C4(C(C(C(CCC=C(C)C)C)CC4)(CC3)C)C)CC1O)C2)CCC(O)=O
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,1360,nM,IC50,CHEMBL278505,CC(S(=O)(=O)C1=C(O)N(C(=O)C2=C1C=C(Cl)C=C2)CC1=CC(F)=C(F)C=C1)C
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,250,nM,IC50,CHEMBL18148,CC(S(=O)(=O)C1=C(O)N(C(=O)C2C1=CC=CC=2)CC1C=CC(F)=CC=1)C
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,1420,nM,IC50,CHEMBL18020,CC(S(=O)(=O)C1=C(O)N(C(=O)C2=C1C=C(Cl)C=C2)CC1C=CC=CC=1)C
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,2200,nM,IC50,CHEMBL599,CC1SC(N=C(O)C2N(S(=O)(=O)C3C(C=2O)=CC=CC=3)C)=NC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,340,nM,IC50,CHEMBL18373,CC(S(=O)(=O)C1=C(O)N(C(=O)C2C1=CC=CC=2)CC1C=CC=CC=1)C
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,570,nM,IC50,CHEMBL275376,CC(S(=O)(=O)C1=C(O)N(C(=O)C2C1=CC=CC=2)CC1=CC(F)=C(F)C=C1)C
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,730,nM,IC50,CHEMBL276052,C1C=CC(CN2C(O)=C(S(=O)(=O)C3C=CC=CC=3)C3C(C2=O)=CC=CC=3)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,40000,nM,IC50,CHEMBL148153,CS(=O)(=O)NC1=C(SC2=C(Cl)C=C(Cl)C=C2)C=C2C(=O)CCC2=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,10800,nM,IC50,CHEMBL298762,CS(=O)(=O)C1C=CC(C2=C(C(=O)N(C3C(F)=CC=CC=3)C2)C2C=CC=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,9730,nM,IC50,CHEMBL118,CC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,2400,nM,IC50,CHEMBL49775,CS(=O)(=O)C1C=CC(C2=C(C(=O)N(C3C=CC=CC=3)C2)C2C=CC=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,5860,nM,IC50,CHEMBL48332,CS(=O)(=O)C1C=CC(C2=C(C(=O)N(C3C=CC(F)=CC=3)C2)C2C=CC=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,2680,nM,IC50,CHEMBL300021,COC1C=CC(C2C(=O)N(C3C=CC=CC=3)CC=2C2C=CC(S(=O)(=O)C)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,2300,nM,IC50,CHEMBL49056,COC1C=CC(C2C(=O)N(C3C(Cl)=CC=CC=3)CC=2C2C=CC(S(=O)(=O)C)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,2500,nM,IC50,CHEMBL300047,CS(=O)(=O)C1C=CC(C2=C(C(=O)N(C3C(F)=CC=CC=3)C2)C2C=CC(F)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,5100,nM,IC50,CHEMBL297177,CS(=O)(=O)C1C=CC(C2=C(C(=O)N(C3C=CC(C(F)(F)F)=CC=3)C2)C2C=CC=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,3700,nM,IC50,CHEMBL295068,CC1C=CC(N2C(=O)C(=C(C3C=CC(S(=O)(=O)C)=CC=3)C2)C2C=CC(F)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,7200,nM,IC50,CHEMBL49011,CS(=O)(=O)C1C=CC(C2=C(C(=O)N(C3C=CC(C(F)(F)F)=CC=3)C2)C2C=CC(F)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,9800,nM,IC50,CHEMBL49114,CS(=O)(=O)C1C=CC(C2=C(C(=O)N(C3C=C(Cl)C=CC=3)C2)C2C=CC=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,8200,nM,IC50,CHEMBL299765,CS(=O)(=O)C1C=CC(C2=C(C(=O)N(C3C=CC=CC=3)C2)C2=CC(F)=C(F)C=C2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,2500,nM,IC50,CHEMBL301582,COC1C=CC(C2C(=O)N(C3C=C(F)C=CC=3)CC=2C2C=CC(S(=O)(=O)C)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,4000,nM,IC50,CHEMBL300687,COC1C(N2C(=O)C(=C(C3C=CC(S(=O)(=O)C)=CC=3)C2)C2C=CC(F)=CC=2)=CC=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,2500,nM,IC50,CHEMBL45886,COC1C=CC(C2C(=O)N(C3C=CC(F)=CC=3)CC=2C2C=CC(S(=O)(=O)C)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,6900,nM,IC50,CHEMBL48758,CC1C=CC(N2C(=O)C(=C(C3C=CC(S(=O)(=O)C)=CC=3)C2)C2C=CC=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,2700,nM,IC50,CHEMBL298356,CS(=O)(=O)C1C=CC(C2=C(C(=O)N(C3C=CC=CC=3)C2)C2C=CC(F)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,5280,nM,IC50,CHEMBL49606,COC1C=CC(N2C(=O)C(=C(C3C=CC(S(=O)(=O)C)=CC=3)C2)C2C=CC(F)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,190,nM,IC50,CHEMBL6,CC1N(C(=O)C2C=CC(Cl)=CC=2)C2=C(C=1CC(O)=O)C=C(OC)C=C2
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,11400,nM,IC50,CHEMBL122,CS(=O)(=O)C1C=CC(C2=C(C(OC2)=O)C2C=CC=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,40000,nM,IC50,CHEMBL122,CS(=O)(=O)C1C=CC(C2=C(C(OC2)=O)C2C=CC=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,1500,nM,IC50,CHEMBL67581,COC1C=CC(N2N=C(C(=O)CCCO[N+](=O)[O-])C=C2C2C=CC(S(=O)(=O)C)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,14000,nM,IC50,CHEMBL118,CC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,1840,nM,IC50,CHEMBL278492,CC1SC(=C(N=1)C1C=CC(Cl)=CC=1)C1C=CC(S(=O)(=O)N)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,34000,nM,IC50,CHEMBL17101,CC1SC(=C(N=1)C1C=CC=CC=1)C1C=CC(S(=O)(=O)N)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,4180,nM,IC50,CHEMBL416902,CC1SC(=C(N=1)C1=CC(F)=C(OC)C=C1)C1C=CC(S(=O)(=O)N)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,10,nM,IC50,CHEMBL16996,COC1=C(F)C=C(C2NC(SC=2C2C=CC(S(=O)(=O)N)=CC=2)=NCC2C=CC=CC=2)C=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,80,nM,IC50,CHEMBL17739,C1C=C(C2SC(=C(N=2)C2C=CC(F)=CC=2)C2C=CC(S(=O)(=O)N)=CC=2)C(Cl)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,15000,nM,IC50,CHEMBL118,CC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,72500,nM,IC50,CHEMBL17062,CC1SC(=C(N=1)C1C=CC(S(=O)(=O)N)=CC=1)C1C=CC=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,120,nM,IC50,CHEMBL276324,C1=C(C2N=C(SC=2C2C=CC(S(=O)(=O)N)=CC=2)COC2C=C(Cl)C=C(Cl)C=2)C=CC(F)=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,35600,nM,IC50,CHEMBL17075,CC1SC(=C(N=1)C1C=CC(S(=O)(=O)N)=CC=1)C1C=CC(Cl)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,330,nM,IC50,CHEMBL17184,C1=C(C2=C(C3C=CC(S(=O)(=O)N)=CC=3)CC3(C2)CC3)C=CC(F)=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,18300,nM,IC50,CHEMBL89578,CC1(CC(=C(C2C=CC(F)=CC=2)C1)C1C=CC(S(=O)(=O)C)=CC=1)C
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,5400,nM,IC50,CHEMBL92154,CS(=O)(=O)C1C=CC(C2=C(C3C=CC(F)=CC=3)CC3(C2)CC3)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,330,nM,IC50,CHEMBL17184,C1=C(C2=C(C3C=CC(S(=O)(=O)N)=CC=3)CC3(C2)CC3)C=CC(F)=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,830,nM,IC50,CHEMBL171335,C1CC2(CC(=C(C3C=CC(F)=CC=3)C2)C2C=CC(S(=O)(=O)N)=CC=2)C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,100,nM,IC50,CHEMBL6,CC1N(C(=O)C2C=CC(Cl)=CC=2)C2=C(C=1CC(O)=O)C=C(OC)C=C2
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,1300,nM,IC50,CHEMBL111590,C1CC(=C(C2C=CC(Cl)=CC=2)C1)C1C=CC(S(=O)(=O)N)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,3800,nM,IC50,CHEMBL111321,C1CC(=C(C2C=CC(S(=O)(=O)N)=CC=2)C1)C1=CC(Cl)=C(Cl)C=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,800,nM,IC50,CHEMBL42485,CS(=O)(=O)C1C=CC(C2=C(SC(Br)=C2)C2C=CC(F)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,200,nM,IC50,CHEMBL111562,COC1C=CC(C2=C(C3C=CC(S(=O)(=O)N)=CC=3)CCC2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,37700,nM,IC50,CHEMBL109623,CN(C1=C(Cl)C=C(C2=C(C3C=CC(S(=O)(=O)C)=CC=3)CCC2)C=C1)C
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,9900,nM,IC50,CHEMBL108201,COC1C=CC(C2=C(C3C=CC(S(=O)(=O)C)=CC=3)CCC2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,17300,nM,IC50,CHEMBL111095,COC1=C(Cl)C=C(C2=C(C3C=CC(S(=O)(=O)N)=CC=3)CCC2)C=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,100,nM,IC50,CHEMBL6,CC1N(C(=O)C2C=CC(Cl)=CC=2)C2=C(C=1CC(O)=O)C=C(OC)C=C2
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,14500,nM,IC50,CHEMBL110846,C1CC(=C(C2C=CC(S(=O)(=O)N)=CC=2)C1)C1=CC(F)=C(C(F)(F)F)C=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,4200,nM,IC50,CHEMBL265562,C1CC(=C(C2C=CC(F)=CC=2)C1)C1C=CC(S(=O)(=O)N)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,8100,nM,IC50,CHEMBL111787,C1CC(=C(C2C=CC(S(=O)(=O)N)=CC=2)C1)C1=CC(F)=C(F)C=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,71600,nM,IC50,CHEMBL321643,COC1C(Cl)=CC(C2=C(C3C=CC(S(=O)(=O)N)=CC=3)CCC2)=CC=1Cl
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,8100,nM,IC50,CHEMBL111427,COC1=C(F)C=C(C2=C(C3C=CC(S(=O)(=O)N)=CC=3)CCC2)C=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,1800,nM,IC50,CHEMBL111356,CN(C1=C(Cl)C=C(C2=C(C3C=CC(S(=O)(=O)N)=CC=3)CCC2)C=C1)C
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,5100,nM,IC50,CHEMBL111786,C1CC(=C(C2C=CC(S(=O)(=O)N)=CC=2)C1)C1=CC(Cl)=C(F)C=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,4000,nM,IC50,CHEMBL111057,C1CC(=C(C2C=CC(C(F)(F)F)=CC=2)C1)C1C=CC(S(=O)(=O)N)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,1900,nM,IC50,CHEMBL424063,C1CC(=C(C2C=CC(S(=O)(=O)N)=CC=2)C1)C1=CC2OCOC=2C=C1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,4100,nM,IC50,CHEMBL23170,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2C=CC=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,73000,nM,IC50,CHEMBL24429,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2=CN=CC=C2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,94000,nM,IC50,CHEMBL23610,CS(=O)(=O)C1C=CC(C2=C(OC3C=C(F)C=C(F)C=3)C(=O)CC2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,6300,nM,IC50,CHEMBL118,CC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,3200,nM,IC50,CHEMBL279249,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2=CC(F)=C(F)C=C2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,100,nM,IC50,CHEMBL23175,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2=CC(F)=C(Cl)C=C2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,61000,nM,IC50,CHEMBL24009,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2C=C(F)C=C(F)C=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,34000,nM,IC50,CHEMBL428710,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2=NC=CC(Cl)=C2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,4100,nM,IC50,CHEMBL276976,CC1C(C2C(=O)CCC=2C2C=CC(S(=O)(=O)C)=CC=2)=CN=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,1900,nM,IC50,CHEMBL122,CS(=O)(=O)C1C=CC(C2=C(C(OC2)=O)C2C=CC=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,27000,nM,IC50,CHEMBL23556,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C=CC2C=CC(F)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,3700,nM,IC50,CHEMBL22812,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2C=CC(F)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,300,nM,IC50,CHEMBL23808,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2=CC(Cl)=C(F)C=C2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,60,nM,IC50,CHEMBL23241,COC1C(C2C(=O)CCC=2C2C=CC(S(=O)(=O)C)=CC=2)=CN=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,3100,nM,IC50,CHEMBL23170,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2C=CC=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,34000,nM,IC50,CHEMBL24429,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2=CN=CC=C2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,2700,nM,IC50,CHEMBL23610,CS(=O)(=O)C1C=CC(C2=C(OC3C=C(F)C=C(F)C=3)C(=O)CC2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,18000,nM,IC50,CHEMBL282242,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2=NC=CC(Br)=C2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,50,nM,IC50,CHEMBL118,CC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,6600,nM,IC50,CHEMBL23245,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2=CC(F)=CC=C2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,1700,nM,IC50,CHEMBL279249,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2=CC(F)=C(F)C=C2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,700,nM,IC50,CHEMBL23175,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2=CC(F)=C(Cl)C=C2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,100,nM,IC50,CHEMBL23378,CS(=O)(=O)C1C=CC(C2=C(C3SC4C(C=3)=CC=CC=4)C(=O)CC2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,11000,nM,IC50,CHEMBL24009,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2C=C(F)C=C(F)C=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,27000,nM,IC50,CHEMBL428710,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2=NC=CC(Cl)=C2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,5500,nM,IC50,CHEMBL276976,CC1C(C2C(=O)CCC=2C2C=CC(S(=O)(=O)C)=CC=2)=CN=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,710,nM,IC50,CHEMBL278336,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C#CC2C=CC=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,1700,nM,IC50,CHEMBL122,CS(=O)(=O)C1C=CC(C2=C(C(OC2)=O)C2C=CC=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,2500,nM,IC50,CHEMBL278392,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2C=C(Cl)C(Cl)=C(Cl)C=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,500,nM,IC50,CHEMBL22812,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2C=CC(F)=CC=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,9200,nM,IC50,CHEMBL282924,CS(=O)(=O)C1C=CC(C2=C(C(=O)CC2)C2C=C(Cl)C=C(Cl)C=2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,11000,nM,IC50,CHEMBL23649,CS(=O)(=O)C1C=CC(C2=C(OC3C=CC=CC=3)C(=O)CC2)=CC=1
96,Cyclooxygenase-1,P23219,Homo_sapiens,CHEMBL221,60000,nM,IC50,CHEMBL358246,CS(=O)(=O)C1C=CC(C2C(=CC3OCOC=3C=2)CC2C=CC=CC=2)=CC=1
